Navigated to file:///Users/madelaine/Downloads/csc428-master-2/views/device1.html
/Users/madelaine/Downloads/csc428-master-2/js/task1a.js:94 Start tracking information: Task 1, Part 1, Attempt 1
/Users/madelaine/Downloads/csc428-master-2/js/task1a.js:102 Timestamp: 1427157840905: x:403, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848105: x:488, y:263
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848113: x:489, y:263
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848124: x:489, y:263
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848129: x:489, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848137: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848144: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848152: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848160: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848167: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848174: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848185: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848191: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848198: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848205: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848214: x:490, y:262
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848220: x:491, y:261
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848228: x:491, y:261
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848237: x:491, y:261
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848244: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848255: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848259: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848269: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848275: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848287: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848291: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848298: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848305: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848314: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848322: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848329: x:492, y:260
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848337: x:492, y:259
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157848344: x:492, y:258
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:165 Stop tracking information: Task 2, Part 1 completed in 2 attempt[s].
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:153 MouseEvent {dataTransfer: null, which: 1, toElement: canvas#myCanvas.task2, fromElement: null, y: 245…}
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:155 Start tracking information: Task 2, Part 2, Attempt 1
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849188: x:271, y:246
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849196: x:271, y:246
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849203: x:271, y:246
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849212: x:272, y:246
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849221: x:272, y:246
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849228: x:273, y:247
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849233: x:273, y:247
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849241: x:274, y:247
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849250: x:275, y:247
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849266: x:276, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849267: x:276, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849272: x:277, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849280: x:278, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849287: x:279, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849296: x:280, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849303: x:281, y:248
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849311: x:282, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849319: x:284, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849325: x:285, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849334: x:288, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849343: x:290, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849349: x:293, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849356: x:295, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849367: x:298, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849371: x:301, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849381: x:304, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849389: x:308, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849393: x:311, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849404: x:315, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849411: x:319, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849419: x:323, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849428: x:327, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849433: x:332, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849442: x:337, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849449: x:342, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849458: x:347, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849465: x:352, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849473: x:358, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849479: x:363, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849489: x:368, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849494: x:374, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849501: x:379, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849511: x:384, y:249
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849518: x:389, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849525: x:394, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849533: x:398, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849540: x:403, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849549: x:409, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849557: x:414, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849564: x:419, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849574: x:424, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849580: x:429, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849588: x:433, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849594: x:437, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849602: x:441, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849612: x:445, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849618: x:448, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849626: x:451, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849633: x:455, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849641: x:458, y:250
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849650: x:461, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849658: x:465, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849663: x:468, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849674: x:471, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849679: x:475, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849692: x:478, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849694: x:481, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849700: x:484, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849709: x:486, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849717: x:488, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849725: x:491, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849732: x:493, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849742: x:496, y:251
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849749: x:499, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849756: x:502, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849764: x:506, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849773: x:509, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849779: x:514, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849786: x:518, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849795: x:521, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849802: x:525, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849809: x:528, y:252
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849817: x:530, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849825: x:532, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849833: x:533, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849841: x:535, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849847: x:537, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849856: x:539, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849863: x:542, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849874: x:545, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849878: x:548, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849886: x:552, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849894: x:555, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849901: x:557, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849909: x:559, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849916: x:561, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849924: x:562, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849932: x:562, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849944: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849948: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849958: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849966: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849971: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849978: x:563, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849984: x:564, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157849993: x:564, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850002: x:565, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850009: x:565, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850016: x:566, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850025: x:566, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850031: x:567, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850044: x:568, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850046: x:569, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850063: x:571, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850070: x:572, y:253
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850081: x:573, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850085: x:574, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850093: x:575, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850100: x:576, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850108: x:577, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850116: x:579, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850125: x:581, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850131: x:584, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850141: x:587, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850148: x:591, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850153: x:594, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850163: x:597, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850170: x:599, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850177: x:601, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850185: x:602, y:255
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850194: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850200: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850209: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850216: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850226: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850232: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850242: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850247: x:603, y:254
/Users/madelaine/Downloads/csc428-master-2/js/task2a.js:181 Timestamp: 1427157850253: x:603, y:254
